image_path,x_tl,y_tl,x_br,y_br,w,h,class
2015_07091.jpg,122,65,358,283,236,218,10
2015_07091.jpg,478,176,635,480,157,304,10
2015_07092.jpg,235,265,359,322,124,57,11
2015_07093.jpg,10,152,249,302,239,150,10
2015_07093.jpg,292,77,425,202,133,125,11
2015_07093.jpg,430,151,632,372,202,221,10
2015_07093.jpg,236,134,479,353,243,219,10
2015_07093.jpg,108,152,357,329,249,177,10
2015_07094.jpg,266,321,407,469,141,148,6
2015_07094.jpg,97,248,192,449,95,201,6
2015_07094.jpg,23,231,91,368,68,137,6
2015_07094.jpg,333,330,531,453,198,123,11
2015_07094.jpg,390,181,426,255,36,74,10
2015_07094.jpg,226,177,251,240,25,63,10
2015_07094.jpg,284,179,315,222,31,43,10
2015_07094.jpg,252,184,293,232,41,48,10
2015_07094.jpg,444,301,586,434,142,133,6
2015_07094.jpg,183,179,221,234,38,55,10
2015_07094.jpg,435,358,618,474,183,116,6
2015_07095.jpg,204,155,413,338,209,183,11
2015_07095.jpg,102,138,216,324,114,186,6
2015_07095.jpg,133,64,293,325,160,261,10
2015_07096.jpg,8,144,498,469,490,325,11
2015_07097.jpg,8,489,558,608,550,119,11
2015_07097.jpg,135,376,231,417,96,41,11
2015_07097.jpg,304,290,360,478,56,188,10
2015_07097.jpg,437,372,527,477,90,105,6
2015_07097.jpg,219,277,303,486,84,209,10
2015_07097.jpg,133,412,349,500,216,88,11
2015_07097.jpg,285,403,409,507,124,104,6
2015_07097.jpg,106,401,214,508,108,107,6
2015_07098.jpg,54,58,209,287,155,229,10
2015_07098.jpg,140,48,364,169,224,121,11
2015_07098.jpg,176,57,425,338,249,281,10
2015_07099.jpg,158,199,184,231,26,32,7
2015_07099.jpg,152,51,333,222,181,171,10
2015_07099.jpg,8,199,201,341,193,142,11
2015_07099.jpg,256,148,357,209,101,61,11
2015_07099.jpg,51,73,368,264,317,191,6
2015_07100.jpg,100,143,400,328,300,185,6
2015_07100.jpg,63,259,239,351,176,92,11
2015_07100.jpg,190,10,352,284,162,274,10
2015_07100.jpg,203,260,229,287,26,27,7
2015_07100.jpg,308,215,391,322,83,107,11
2015_07101.jpg,211,212,302,316,91,104,11
2015_07101.jpg,12,145,302,338,290,193,6
2015_07101.jpg,95,73,261,278,166,205,10
2015_07101.jpg,4,265,150,402,146,137,11
2015_07101.jpg,112,260,135,288,23,28,7
2015_07102.jpg,52,329,233,493,181,164,11
2015_07102.jpg,10,479,422,636,412,157,11
2015_07102.jpg,200,246,420,556,220,310,10
2015_07102.jpg,177,299,420,556,243,257,6
2015_07103.jpg,416,326,441,378,25,52,2
2015_07103.jpg,289,333,485,421,196,88,11
2015_07103.jpg,6,235,189,419,183,184,6
2015_07103.jpg,442,251,511,352,69,101,6
2015_07104.jpg,303,471,345,532,42,61,7
2015_07104.jpg,206,316,422,475,216,159,6
2015_07104.jpg,118,356,245,457,127,101,11
2015_07104.jpg,65,409,420,625,355,216,11
2015_07104.jpg,215,276,376,454,161,178,10
2015_07105.jpg,481,259,540,300,59,41,6
2015_07105.jpg,3,245,205,428,202,183,6
2015_07105.jpg,274,253,411,374,137,121,11
2015_07105.jpg,269,194,354,278,85,84,10
2015_07105.jpg,422,234,481,308,59,74,6
2015_07105.jpg,343,280,556,421,213,141,6
2015_07106.jpg,48,176,426,404,378,228,11
2015_07106.jpg,384,201,639,433,255,232,11
2015_07106.jpg,387,86,411,138,24,52,2
2015_07107.jpg,514,330,579,446,65,116,11
2015_07107.jpg,459,235,572,403,113,168,6
2015_07107.jpg,22,307,351,444,329,137,6
2015_07107.jpg,328,267,437,393,109,126,11
2015_07108.jpg,108,251,248,457,140,206,10
2015_07108.jpg,226,288,322,381,96,93,10
2015_07108.jpg,288,235,335,283,47,48,10
2015_07108.jpg,241,363,382,474,141,111,11
2015_07108.jpg,91,300,334,411,243,111,6
2015_07108.jpg,381,302,511,424,130,122,11
2015_07109.jpg,35,395,636,476,601,81,11
2015_07109.jpg,97,354,193,407,96,53,11
2015_07109.jpg,444,315,610,414,166,99,6
2015_07109.jpg,257,293,468,364,211,71,6
2015_07110.jpg,348,208,633,355,285,147,6
2015_07110.jpg,222,292,467,421,245,129,11
2015_07110.jpg,302,229,384,300,82,71,11
2015_07111.jpg,16,264,50,341,34,77,2
2015_07111.jpg,14,314,265,474,251,160,11
2015_07111.jpg,281,161,387,308,106,147,10
2015_07112.jpg,14,133,118,269,104,136,6
2015_07112.jpg,183,269,479,368,296,99,6
2015_07112.jpg,280,165,363,248,83,83,11
2015_07112.jpg,436,185,501,259,65,74,11
2015_07112.jpg,207,126,266,190,59,64,11
2015_07112.jpg,251,102,347,187,96,85,6
2015_07112.jpg,329,105,499,248,170,143,6
2015_07113.jpg,135,144,218,268,83,124,6
2015_07113.jpg,42,150,127,290,85,140,6
2015_07113.jpg,302,127,405,230,103,103,11
2015_07113.jpg,180,295,633,476,453,181,11
2015_07113.jpg,6,141,249,258,243,117,11
2015_07113.jpg,114,131,132,151,18,20,7
2015_07114.jpg,10,130,433,331,423,201,11
2015_07115.jpg,254,290,448,473,194,183,6
2015_07115.jpg,52,163,278,269,226,106,6
2015_07115.jpg,56,247,122,320,66,73,6
2015_07115.jpg,57,206,234,298,177,92,11
2015_07115.jpg,449,273,605,473,156,200,11
2015_07115.jpg,252,167,384,321,132,154,6
2015_07116.jpg,363,465,490,611,127,146,6
2015_07116.jpg,11,469,106,609,95,140,6
2015_07116.jpg,87,412,190,533,103,121,7
2015_07116.jpg,265,476,440,606,175,130,7
2015_07116.jpg,200,465,325,606,125,141,6
2015_07117.jpg,248,382,495,472,247,90,11
2015_07117.jpg,509,222,586,474,77,252,10
2015_07117.jpg,447,357,467,398,20,41,2
2015_07117.jpg,402,398,509,477,107,79,6
2015_07118.jpg,128,246,636,407,508,161,11
2015_07118.jpg,1,258,190,422,189,164,6
2015_07118.jpg,156,236,303,419,147,183,6
2015_07118.jpg,529,155,609,268,80,113,10
2015_07118.jpg,34,134,194,413,160,279,10
2015_07119.jpg,110,202,495,478,385,276,11
2015_07119.jpg,230,144,351,266,121,122,10
2015_07119.jpg,440,297,636,475,196,178,10
2015_07119.jpg,398,150,615,335,217,185,10
2015_07119.jpg,184,100,285,229,101,129,10
2015_07119.jpg,188,151,327,210,139,59,11
2015_07119.jpg,440,11,570,313,130,302,10
2015_07119.jpg,315,174,460,248,145,74,11
2015_07119.jpg,330,173,401,278,71,105,6
2015_07120.jpg,4,198,98,413,94,215,6
2015_07120.jpg,441,210,562,330,121,120,11
2015_07120.jpg,491,200,633,405,142,205,6
2015_07121.jpg,301,281,446,405,145,124,11
2015_07121.jpg,309,206,355,258,46,52,6
2015_07121.jpg,241,205,305,254,64,49,6
2015_07121.jpg,30,239,301,457,271,218,6
2015_07121.jpg,20,371,250,472,230,101,11
2015_07122.jpg,249,440,429,635,180,195,6
2015_07122.jpg,165,415,271,605,106,190,6
2015_07122.jpg,4,311,269,466,265,155,11
2015_07122.jpg,189,379,470,557,281,178,11
2015_07123.jpg,268,148,638,375,370,227,6
2015_07123.jpg,544,227,638,383,94,156,11
2015_07123.jpg,10,180,292,358,282,178,6
2015_07123.jpg,59,396,568,473,509,77,11
2015_07123.jpg,168,240,453,415,285,175,11
2015_07124.jpg,180,270,258,392,78,122,6
2015_07124.jpg,261,260,318,371,57,111,6
2015_07124.jpg,440,287,547,423,107,136,6
2015_07124.jpg,52,278,149,442,97,164,6
2015_07124.jpg,146,234,341,392,195,158,11
2015_07124.jpg,299,397,529,473,230,76,11
2015_07124.jpg,463,308,638,464,175,156,6
2015_07124.jpg,212,209,236,261,24,52,2
2015_07125.jpg,309,249,426,418,117,169,6
2015_07125.jpg,26,270,155,465,129,195,6
2015_07125.jpg,136,331,197,420,61,89,11
2015_07125.jpg,455,233,591,447,136,214,11
2015_07126.jpg,457,210,630,341,173,131,6
2015_07126.jpg,132,227,352,422,220,195,6
2015_07126.jpg,339,278,503,398,164,120,11
2015_07127.jpg,137,369,346,522,209,153,6
2015_07127.jpg,289,397,545,545,256,148,6
2015_07127.jpg,369,305,594,406,225,101,6
2015_07127.jpg,345,354,504,427,159,73,11
2015_07128.jpg,9,35,258,580,249,545,10
2015_07128.jpg,191,423,458,609,267,186,11
2015_07129.jpg,109,155,549,457,440,302,11
2015_07129.jpg,3,62,209,440,206,378,6
2015_07129.jpg,567,5,640,380,73,375,10
2015_07130.jpg,97,174,236,369,139,195,11
2015_07130.jpg,8,261,110,419,102,158,11
2015_07131.jpg,133,277,382,632,249,355,11
2015_07131.jpg,224,213,247,255,23,42,2
2015_07131.jpg,122,214,147,267,25,53,2
2015_07131.jpg,145,215,175,269,30,54,2
2015_07132.jpg,127,134,152,156,25,22,11
2015_07132.jpg,50,162,155,232,105,70,6
2015_07132.jpg,142,124,251,182,109,58,6
2015_07132.jpg,118,154,213,204,95,50,11
2015_07132.jpg,230,152,312,231,82,79,6
2015_07133.jpg,79,130,179,271,100,141,6
2015_07133.jpg,154,240,269,353,115,113,11
2015_07133.jpg,170,248,257,370,87,122,6
2015_07134.jpg,290,204,358,258,68,54,6
2015_07134.jpg,375,204,421,259,46,55,6
2015_07134.jpg,30,286,221,423,191,137,6
2015_07134.jpg,396,263,503,351,107,88,11
2015_07135.jpg,235,334,560,537,325,203,6
2015_07135.jpg,5,373,142,566,137,193,11
2015_07135.jpg,181,433,458,604,277,171,11
2015_07136.jpg,342,63,403,137,61,74,10
2015_07136.jpg,218,41,460,296,242,255,10
2015_07136.jpg,243,96,263,148,20,52,2
2015_07136.jpg,285,100,307,145,22,45,2
2015_07136.jpg,311,120,330,144,19,24,7
2015_07136.jpg,171,107,363,323,192,216,11
2015_07136.jpg,4,289,369,478,365,189,11
2015_07136.jpg,275,154,450,313,175,159,6
2015_07136.jpg,569,62,619,127,50,65,10
2015_07136.jpg,278,36,631,474,353,438,10
2015_07136.jpg,577,119,636,228,59,109,11
2015_07137.jpg,202,260,305,400,103,140,6
2015_07137.jpg,563,259,639,348,76,89,6
2015_07137.jpg,39,181,110,311,71,130,10
2015_07137.jpg,120,160,195,332,75,172,10
2015_07137.jpg,199,160,263,237,64,77,10
2015_07137.jpg,295,113,607,476,312,363,10
2015_07137.jpg,275,168,326,231,51,63,10
2015_07137.jpg,542,222,566,252,24,30,10
2015_07137.jpg,552,219,591,265,39,46,10
2015_07137.jpg,4,259,69,416,65,157,6
2015_07137.jpg,205,219,282,324,77,105,10
2015_07137.jpg,252,278,409,401,157,123,11
2015_07137.jpg,573,221,630,274,57,53,10
2015_07137.jpg,82,240,144,320,62,80,11
2015_07137.jpg,366,258,389,307,23,49,7
2015_07137.jpg,348,243,362,298,14,55,7
2015_07137.jpg,152,261,225,358,73,97,11
2015_07137.jpg,333,259,358,308,25,49,7
2015_07138.jpg,170,111,201,215,31,104,10
2015_07138.jpg,194,90,228,211,34,121,10
2015_07138.jpg,224,96,269,219,45,123,10
2015_07138.jpg,269,104,287,153,18,49,10
2015_07138.jpg,281,100,303,153,22,53,10
2015_07138.jpg,287,101,322,207,35,106,10
2015_07138.jpg,342,101,379,218,37,117,10
2015_07138.jpg,108,106,129,154,21,48,10
2015_07138.jpg,305,182,383,235,78,53,11
2015_07138.jpg,183,102,201,196,18,94,10
2015_07138.jpg,131,100,154,180,23,80,10
2015_07139.jpg,8,106,131,470,123,364,10
2015_07139.jpg,525,326,637,477,112,151,6
2015_07139.jpg,486,260,551,376,65,116,6
2015_07139.jpg,107,250,213,303,106,53,11
2015_07139.jpg,184,244,290,307,106,63,11
2015_07139.jpg,390,273,579,389,189,116,11
2015_07139.jpg,93,291,179,409,86,118,6
2015_07139.jpg,198,264,250,341,52,77,6
2015_07139.jpg,557,307,637,389,80,82,6
2015_07140.jpg,310,169,403,257,93,88,10
2015_07140.jpg,32,162,155,342,123,180,10
2015_07140.jpg,427,208,635,398,208,190,10
2015_07140.jpg,482,278,640,426,158,148,6
2015_07140.jpg,489,360,539,376,50,16,6
2015_07140.jpg,21,208,171,346,150,138,6
2015_07140.jpg,145,259,351,414,206,155,6
2015_07140.jpg,318,236,404,331,86,95,11
2015_07140.jpg,268,201,329,255,61,54,11
2015_07140.jpg,318,187,330,211,12,24,2
2015_07140.jpg,308,198,587,284,279,86,6
2015_07141.jpg,310,103,382,175,72,72,10
2015_07141.jpg,214,36,598,478,384,442,10
2015_07141.jpg,9,274,350,477,341,203,11
2015_07141.jpg,528,120,590,174,62,54,10
2015_07141.jpg,153,151,328,306,175,155,11
2015_07141.jpg,517,166,636,306,119,140,11
2015_07141.jpg,226,130,246,183,20,53,2
2015_07141.jpg,267,133,288,181,21,48,2
2015_07141.jpg,291,159,312,181,21,22,7
2015_07142.jpg,181,441,228,500,47,59,6
2015_07142.jpg,150,423,176,478,26,55,6
2015_07142.jpg,4,387,51,424,47,37,4
2015_07142.jpg,171,439,220,481,49,42,11
2015_07143.JPG,3851,2018,4301,3116,450,1098,6
2015_07143.JPG,397,1387,1732,2815,1335,1428,6
2015_07143.JPG,1782,1310,4094,2611,2312,1301,6
2015_07143.JPG,1738,2004,3557,3162,1819,1158,11
2015_07143.JPG,1708,1053,2526,2398,818,1345,10
2015_07144.JPG,368,745,797,1287,429,542,10
2015_07144.JPG,532,1103,1624,1764,1092,661,11
2015_07144.JPG,2947,1351,3217,1888,270,537,6
2015_07144.JPG,56,1101,480,2266,424,1165,6
2015_07144.JPG,3116,1111,3260,1587,144,476,10
2015_07144.JPG,20,186,323,1477,303,1291,10
2015_07144.JPG,2256,602,2922,2263,666,1661,10
2015_07144.JPG,1003,1189,1578,2127,575,938,6
2015_07144.JPG,217,990,862,1933,645,943,6
2015_07144.JPG,1694,680,2170,1973,476,1293,10
2015_07144.JPG,1936,710,2380,1839,444,1129,10
2015_07145.JPG,1592,386,2329,2748,737,2362,10
2015_07145.JPG,237,1557,1765,2928,1528,1371,11
2015_07145.JPG,530,710,1067,1711,537,1001,10
2015_07146.JPG,994,2385,2536,3203,1542,818,11
2015_07146.JPG,981,1250,1889,2421,908,1171,10
2015_07147.JPG,356,1383,462,1693,106,310,2
2015_07147.JPG,156,1348,275,1625,119,277,2
2015_07147.JPG,982,1806,1737,3032,755,1226,6
2015_07147.JPG,127,1448,1308,1932,1181,484,11
2015_07147.JPG,591,1528,720,1789,129,261,7
2015_07147.JPG,985,1302,1085,1570,100,268,2
2015_07147.JPG,759,1222,1537,1748,778,526,10
2015_07147.JPG,1095,1344,1176,1586,81,242,2
2015_07147.JPG,414,586,769,1167,355,581,10
2015_07147.JPG,791,1293,891,1548,100,255,2
2015_07147.JPG,675,1286,778,1522,103,236,2
2015_07147.JPG,281,1280,371,1570,90,290,2
2015_07147.JPG,478,1348,568,1638,90,290,2
2015_07148.JPG,575,546,1185,1096,610,550,11
2015_07149.JPEG,110,274,370,434,260,160,11
2015_07150.JPEG,92,255,220,331,128,76,11
2015_07150.JPEG,51,239,132,357,81,118,6
2015_07150.JPEG,171,235,245,354,74,119,6
2015_07150.JPEG,157,238,299,309,142,71,6
2015_07150.JPEG,308,266,436,339,128,73,11
2015_07150.JPEG,457,243,498,322,41,79,11
2015_07150.JPEG,310,237,474,317,164,80,6
2015_07150.JPEG,237,262,316,334,79,72,11
2015_07151.JPEG,80,236,417,375,337,139,11
2015_07151.JPEG,153,142,189,231,36,89,7
2015_07152.JPEG,184,288,221,303,37,15,11
2015_07152.JPEG,127,267,147,321,20,54,6
2015_07152.JPEG,305,317,374,431,69,114,11
2015_07152.JPEG,243,328,347,465,104,137,11
2015_07152.JPEG,227,239,313,337,86,98,11
2015_07152.JPEG,224,314,311,428,87,114,11
2015_07152.JPEG,306,243,373,346,67,103,11
2015_07153.JPEG,225,221,327,330,102,109,6
2015_07153.JPEG,32,222,151,331,119,109,6
2015_07153.JPEG,94,243,234,328,140,85,11
2015_07154.JPEG,383,221,466,322,83,101,6
2015_07154.JPEG,164,250,290,331,126,81,6
2015_07154.JPEG,351,180,382,205,31,25,10
2015_07154.JPEG,198,235,298,312,100,77,6
2015_07154.JPEG,1,249,134,331,133,82,6
2015_07154.JPEG,32,220,274,293,242,73,11
2015_07154.JPEG,286,177,314,202,28,25,10
2015_07154.JPEG,33,224,129,306,96,82,6
2015_07154.JPEG,331,229,385,278,54,49,6
2015_07154.JPEG,306,172,350,203,44,31,10
2015_07154.JPEG,185,127,421,186,236,59,1
2015_07154.JPEG,41,186,76,205,35,19,7
2015_07154.JPEG,392,216,414,243,22,27,2
2015_07154.JPEG,186,225,206,253,20,28,7
2015_07154.JPEG,175,206,197,239,22,33,7
2015_07154.JPEG,123,209,141,241,18,32,7
2015_07154.JPEG,107,228,136,277,29,49,7
2015_07154.JPEG,102,175,145,205,43,30,10
2015_07155.JPEG,128,254,148,267,20,13,2
2015_07155.JPEG,307,281,360,314,53,33,2
2015_07155.JPEG,182,262,217,282,35,20,2
2015_07155.JPEG,208,298,354,352,146,54,11
2015_07155.JPEG,66,258,122,322,56,64,6
2015_07155.JPEG,184,275,306,431,122,156,6
2015_07155.JPEG,268,304,372,476,104,172,6
2015_07155.JPEG,118,278,192,298,74,20,11
2015_07155.JPEG,105,266,178,375,73,109,6
2015_07156.JPEG,271,281,479,371,208,90,11
2015_07156.JPEG,216,219,423,371,207,152,11
2015_07156.JPEG,118,98,177,276,59,178,10
2015_07157.JPEG,364,40,433,123,69,83,6
2015_07157.JPEG,217,77,359,207,142,130,6
2015_07157.JPEG,72,82,211,186,139,104,11
2015_07157.JPEG,359,38,489,102,130,64,11
2015_07157.JPEG,126,38,198,103,72,65,6
2015_07157.JPEG,393,74,498,216,105,142,11
2015_07157.JPEG,269,26,306,74,37,48,11
2015_07158.JPEG,11,210,198,328,187,118,6
2015_07158.JPEG,163,187,294,292,131,105,11
2015_07159.JPEG,471,78,487,102,16,24,2
2015_07159.JPEG,110,186,500,330,390,144,11
2015_07159.JPEG,139,35,307,329,168,294,10
2015_07159.JPEG,334,173,363,209,29,36,7
2015_07159.JPEG,223,179,252,219,29,40,7
2015_07159.JPEG,352,86,495,208,143,122,11
2015_07159.JPEG,296,122,343,255,47,133,2
2015_07160.JPEG,314,231,499,290,185,59,11
2015_07160.JPEG,188,274,476,366,288,92,11
2015_07161.JPEG,153,190,385,326,232,136,11
2015_07162.JPEG,437,63,499,99,62,36,2
2015_07162.JPEG,433,43,477,66,44,23,2
2015_07162.JPEG,199,201,384,334,185,133,11
2015_07162.JPEG,229,150,274,206,45,56,10
2015_07162.JPEG,124,166,163,240,39,74,10
2015_07162.JPEG,136,161,197,283,61,122,10
2015_07162.JPEG,146,144,164,176,18,32,10
2015_07162.JPEG,8,80,151,329,143,249,10
2015_07162.JPEG,317,99,435,329,118,230,10
2015_07162.JPEG,383,82,437,112,54,30,2
2015_07162.JPEG,381,106,456,136,75,30,2
2015_07163.JPEG,174,252,490,328,316,76,11
2015_07163.JPEG,195,135,229,183,34,48,10
2015_07163.JPEG,228,135,254,183,26,48,10
2015_07163.JPEG,253,141,278,185,25,44,10
2015_07163.JPEG,293,141,321,191,28,50,10
2015_07163.JPEG,334,153,380,242,46,89,10
2015_07163.JPEG,267,167,325,245,58,78,10
2015_07163.JPEG,210,166,258,255,48,89,10
2015_07163.JPEG,244,165,273,235,29,70,10
2015_07163.JPEG,156,174,203,255,47,81,10
2015_07163.JPEG,54,165,81,210,27,45,10
2015_07163.JPEG,85,167,137,226,52,59,10
2015_07163.JPEG,133,163,174,195,41,32,10
2015_07163.JPEG,362,200,436,255,74,55,6
2015_07163.JPEG,32,223,128,280,96,57,11
2015_07163.JPEG,387,158,415,192,28,34,2
2015_07164.JPEG,51,287,264,496,213,209,11
2015_07165.jpg,972,614,1390,738,418,124,11
2015_07165.jpg,183,738,568,1050,385,312,11
2015_07166.JPG,19,258,977,2120,958,1862,6
2015_07166.JPG,308,1780,2231,3155,1923,1375,6
2015_07166.JPG,214,248,2396,1942,2182,1694,11
2015_07167.JPG,224,328,809,1101,585,773,6
2015_07167.JPG,897,372,1347,917,450,545,6
2015_07167.JPG,574,1579,1959,3132,1385,1553,6
2015_07167.JPG,33,19,1398,769,1365,750,4
2015_07167.JPG,577,685,1424,2077,847,1392,6
2015_07167.JPG,1253,866,2372,2345,1119,1479,6
2015_07167.JPG,379,896,1861,2086,1482,1190,11
2015_07167.JPG,1428,66,1828,557,400,491,9
2015_07167.JPG,537,318,1159,772,622,454,11
2015_07167.JPG,1962,358,2429,946,467,588,6
2015_07167.JPG,1885,251,2228,809,343,558,6
2015_07168.JPG,1314,510,2077,1512,763,1002,6
2015_07168.JPG,26,392,436,1121,410,729,6
2015_07168.JPG,641,638,2228,2130,1587,1492,11
2015_07168.JPG,2083,422,2423,946,340,524,6
2015_07168.JPG,1993,288,2427,708,434,420,11
2015_07168.JPG,577,863,1562,2234,985,1371,6
2015_07169.JPG,830,1111,1926,2506,1096,1395,6
2015_07169.JPG,403,288,897,835,494,547,9
2015_07169.JPG,1438,785,2255,2072,817,1287,6
2015_07169.JPG,924,79,2410,859,1486,780,4
2015_07169.JPG,624,722,1743,1922,1119,1200,11
2015_07169.JPG,782,648,1421,1724,639,1076,6
2015_07170.JPG,1823,700,3215,2407,1392,1707,6
2015_07170.JPG,38,365,1044,1817,1006,1452,6
2015_07170.JPG,1485,72,2723,1350,1238,1278,6
2015_07170.JPG,885,403,2574,2158,1689,1755,11
2015_07171.JPG,119,516,3152,2414,3033,1898,11
2015_07171.JPG,1157,332,1359,803,202,471,2
2015_07171.JPG,88,624,358,1088,270,464,2
2015_07171.JPG,300,506,560,957,260,451,2
2015_07172.JPG,20,332,3141,2377,3121,2045,11
2015_07173.JPG,97,503,2319,2446,2222,1943,11
2015_07174.JPG,182,337,3202,2321,3020,1984,11
2015_07175.JPG,1327,1088,2396,2967,1069,1879,6
2015_07175.JPG,29,893,2399,3017,2370,2124,11
2015_07176.JPG,604,1031,1922,2645,1318,1614,11
2015_07177.JPG,1488,1293,1780,1871,292,578,2
2015_07177.JPG,1243,1162,1535,1744,292,582,2
2015_07177.JPG,1687,1169,1969,1751,282,582,2
2015_07177.JPG,228,876,2053,2432,1825,1556,11
2015_07178.JPG,66,446,2396,2991,2330,2545,11
2015_07179.JPG,110,654,2355,2866,2245,2212,11
2015_07179.JPG,1569,547,2426,1592,857,1045,6
2015_07180.JPG,9,631,967,1750,958,1119,6
2015_07180.JPG,315,799,2268,2705,1953,1906,11
2015_07181.JPG,766,63,2440,1989,1674,1926,10
2015_07181.JPG,335,164,1206,813,871,649,6
2015_07181.JPG,43,557,2426,2984,2383,2427,11
2015_07181.JPG,813,1522,2349,3220,1536,1698,6
2015_07182.JPG,1576,779,2423,2238,847,1459,6
2015_07182.JPG,288,1427,1656,2993,1368,1566,6
2015_07182.JPG,19,752,796,1639,777,887,6
2015_07182.JPG,544,274,984,805,440,531,6
2015_07182.JPG,191,755,2026,2365,1835,1610,11
2015_07182.JPG,171,264,796,785,625,521,11
2015_07182.JPG,181,298,588,880,407,582,6
2015_07182.JPG,16,244,423,752,407,508,6
2015_07182.JPG,426,211,776,715,350,504,6
2015_07183.JPG,1535,762,2439,2170,904,1408,6
2015_07183.JPG,127,278,803,826,676,548,11
2015_07183.JPG,120,342,530,893,410,551,6
2015_07183.JPG,557,291,964,805,407,514,6
2015_07183.JPG,19,832,742,1793,723,961,6
2015_07183.JPG,248,722,1993,2349,1745,1627,11
2015_07183.JPG,228,1421,1660,3024,1432,1603,6
2015_07184.JPG,446,274,870,808,424,534,6
2015_07184.JPG,1391,251,1710,738,319,487,6
2015_07184.JPG,1075,308,1418,691,343,383,6
2015_07184.JPG,29,822,883,2059,854,1237,6
2015_07184.JPG,1656,725,2429,1945,773,1220,6
2015_07184.JPG,863,1159,2070,2796,1207,1637,6
2015_07184.JPG,561,738,2144,2214,1583,1476,10
2015_07184.JPG,957,264,1468,664,511,400,10
2015_07185.JPG,33,974,1283,2416,1250,1442,6
2015_07185.JPG,1307,943,2433,2348,1126,1405,6
2015_07185.JPG,198,469,1025,1178,827,709,6
2015_07185.JPG,332,644,1996,2221,1664,1577,11
2015_07185.JPG,1199,503,1942,1424,743,921,6
2015_07186.JPG,36,1730,1660,3196,1624,1466,11
2015_07186.JPG,836,990,1750,1746,914,756,11
2015_07186.JPG,1240,1723,2400,3229,1160,1506,6
2015_07186.JPG,161,1125,931,1448,770,323,6
2015_07186.JPG,1300,1044,1982,1821,682,777,6
2015_07186.JPG,1303,933,1770,1457,467,524,6
2015_07186.JPG,873,913,1270,1548,397,635,6
2015_07187.JPG,19,1068,2392,2399,2373,1331,11
2015_07188.JPG,830,880,1170,1297,340,417,7
2015_07188.JPG,1203,422,1586,1340,383,918,2
2015_07188.JPG,211,725,1892,2752,1681,2027,11
2015_07189.JPG,1430,1201,2533,1927,1103,726,11
2015_07190.JPG,2299,1185,2636,1401,337,216,4
2015_07190.JPG,1159,1145,1802,1469,643,324,4
2015_07190.JPG,2441,1108,2765,1296,324,188,4
2015_07190.JPG,1415,1213,2450,1982,1035,769,11
2015_07191.JPG,2073,1229,2367,1451,294,222,4
2015_07191.JPG,1687,1229,1943,1402,256,173,4
2015_07191.JPG,2357,1142,2567,1281,210,139,4
2015_07191.JPG,22,1312,374,1602,352,290,4
2015_07191.JPG,2283,1151,2385,1235,102,84,4
2015_07191.JPG,2172,1151,2280,1244,108,93,4
2015_07191.JPG,646,1290,1094,1605,448,315,4
2015_07191.JPG,3145,1244,3439,1460,294,216,4
2015_07191.JPG,1267,1213,1530,1445,263,232,4
2015_07191.JPG,1118,1355,2487,2270,1369,915,11
2015_07191.JPG,3513,1250,3850,1438,337,188,4
2015_07192.JPG,1668,1028,2589,1915,921,887,11
2015_07193.JPG,1186,988,2499,1828,1313,840,11
2015_07194.JPG,757,805,3745,2693,2988,1888,11
2015_07195.JPG,241,605,3813,2879,3572,2274,11
2015_07196.jpg,223,259,388,348,165,89,11
2015_07196.jpg,4,192,64,235,60,43,11
2015_07196.jpg,330,253,365,300,35,47,7
2015_07196.jpg,424,144,464,170,40,26,6
2015_07196.jpg,3,136,79,197,76,61,6
2015_07196.jpg,55,162,277,287,222,125,6
2015_07196.jpg,282,232,311,257,29,25,2
2015_07196.jpg,394,263,699,349,305,86,6
2015_07197.jpg,275,269,462,364,187,95,11
2015_07197.jpg,595,293,715,362,120,69,11
2015_07198.jpg,572,625,801,709,229,84,11
2015_07198.jpg,1162,644,1420,867,258,223,11
2015_07198.jpg,899,477,1192,853,293,376,6
2015_07199.png,1076,326,1331,794,255,468,10
2015_07199.png,732,329,1059,872,327,543,10
2015_07199.png,498,301,764,796,266,495,10
2015_07199.png,746,303,881,511,135,208,10
2015_07199.png,1082,444,1359,832,277,388,6
2015_07199.png,769,468,1104,891,335,423,6
2015_07199.png,159,474,1220,879,1061,405,11
2015_07199.png,695,405,828,731,133,326,6
2015_07199.png,431,408,633,764,202,356,6
2015_07200.png,489,450,599,562,110,112,11
2015_07200.png,302,589,1426,887,1124,298,11
2015_07200.png,593,509,1373,662,780,153,11
2015_07200.png,995,418,1233,546,238,128,11
2015_07200.png,547,619,588,685,41,66,7
2015_07200.png,602,308,714,623,112,315,10
2015_07200.png,266,324,381,749,115,425,10
2015_07201.jpg,265,271,403,514,138,243,6
2015_07201.jpg,310,311,579,546,269,235,11
2015_07201.jpg,439,272,605,522,166,250,6
2015_07202.jpg,6,287,592,715,586,428,6
2015_07202.jpg,626,177,1088,719,462,542,11
2015_07202.jpg,1010,251,1095,365,85,114,7
2015_07202.jpg,675,356,766,461,91,105,7
2015_07202.jpg,116,84,800,413,684,329,10
2015_07203.jpg,469,479,1150,893,681,414,11
2015_07203.jpg,885,626,1343,1052,458,426,6
2015_07204.jpg,26,7,572,430,546,423,11
2015_07204.jpg,168,109,571,445,403,336,6
